H2O;https://cleanet.org/clean/community/activities/c4.html
0.465645695364101000000000000000;0.000000006170963962048860000000
0.465655332270812000000000000000;0.000000006412740005679040000000
0.465664969576418000000000000000;0.000000006654026996066880000000
0.465674607280944000000000000000;0.000000006896270998701940000000
0.465684245384414000000000000000;0.000000007141516045194860000000
0.465693883886854000000000000000;0.000000007389845957384010000000
0.465703522788288000000000000000;0.000000007641224986087990000000
0.465713162088741000000000000000;0.000000007895585962813810000000
0.465722801788238000000000000000;0.000000008152840957897920000000
0.465732441886803000000000000000;0.000000008412880947439310000000
0.465742082384462000000000000000;0.000000008675578033745520000000
0.465751723281239000000000000000;0.000000008940778006838460000000
0.465761364577158000000000000000;0.000000009208299012186670000000
0.465771006272245000000000000000;0.000000009477929996393190000000
0.465780648366525000000000000000;0.000000009749441032269600000000
0.465790290860022000000000000000;0.000000010022561003353300000000
0.465799933752761000000000000000;0.000000010296998032011100000000
0.465809577044767000000000000000;0.000000010572461017766000000000
0.465819220736064000000000000000;0.000000010848729026236000000000
0.465828864826678000000000000000;0.000000011126202958955400000000
0.465838509316633000000000000000;0.000000011415710043927200000000
0.465848154205954000000000000000;0.000000011705734048739200000000
0.465857799494666000000000000000;0.000000011987321024697900000000
0.465867445182793000000000000000;0.000000012265143012335500000000
0.465877091270361000000000000000;0.000000012540793958848400000000
0.465886737757395000000000000000;0.000000012813966998592700000000
0.465896384643918000000000000000;0.000000013084286987208300000000
0.465906031929956000000000000000;0.000000013351796002147900000000
0.465915679615534000000000000000;0.000000013620647054679600000000
0.465925327700677000000000000000;0.000000013915341989800800000000
0.465934976185409000000000000000;0.000000014186634977875200000000
0.465944625069755000000000000000;0.000000014444819007586300000000
0.465954274353740000000000000000;0.000000014712888019019500000000
0.465963924037389000000000000000;0.000000014969060990743800000000
0.465973574120726000000000000000;0.000000015211283010963000000000
0.465983224603777000000000000000;0.000000015444913015194600000000
0.465992875486567000000000000000;0.000000015670672981471500000000
0.466002526769119000000000000000;0.000000015888222959503700000000
0.466012178451460000000000000000;0.000000016097159050154600000000
0.466021830533613000000000000000;0.000000016297077021221200000000
0.466031483015604000000000000000;0.000000016487601950387900000000
0.466041135897458000000000000000;0.000000016668400992792000000000
0.466050789179199000000000000000;0.000000016839168948124000000000
0.466060442860853000000000000000;0.000000016999661012207000000000
0.466070096942443000000000000000;0.000000017149687003836800000000
0.466079751423996000000000000000;0.000000017289091047700800000000
0.466089406305535000000000000000;0.000000017417799980101700000000
0.466099061587086000000000000000;0.000000017535792040668200000000
0.466108717268673000000000000000;0.000000017643161043245900000000
0.466118373350322000000000000000;0.000000017740289015577600000000
0.466128029832057000000000000000;0.000000017830187992729000000000
0.466137686713903000000000000000;0.000000017929269957583900000000
0.466147343995885000000000000000;0.000000018001886981089400000000
0.466157001678028000000000000000;0.000000018063155970971000000000
0.466166659760357000000000000000;0.000000018115144051478200000000
0.466176318242896000000000000000;0.000000018158451964289700000000
0.466185977125671000000000000000;0.000000018193534012667100000000
0.466195636408706000000000000000;0.000000018220976949479000000000
0.466205296092027000000000000000;0.000000018241541055452600000000
0.466214956175657000000000000000;0.000000018256854028564400000000
0.466224616659623000000000000000;0.000000018275410962331800000000
0.466234277543948000000000000000;0.000000018285058023259600000000
0.466243938828658000000000000000;0.000000018289433967311200000000
0.466253600513778000000000000000;0.000000018290833958545200000000
0.466263262599333000000000000000;0.000000018301674953313800000000
0.466272925085347000000000000000;0.000000018303030979716100000000
0.466282587971845000000000000000;0.000000018304126991886000000000
0.466292251258852000000000000000;0.000000018321855033143200000000
0.466301914946394000000000000000;0.000000018317543037937900000000
0.466311579034495000000000000000;0.000000018308027982527600000000
0.466321243523179000000000000000;0.000000018291194003872100000000
0.466330908412473000000000000000;0.000000018284628033882200000000
0.466340573702400000000000000000;0.000000018278632052393100000000
0.466350239392986000000000000000;0.000000018272863999691000000000
0.466359905484256000000000000000;0.000000018267862000875800000000
0.466369571976234000000000000000;0.000000018270402968312300000000
0.466379238868946000000000000000;0.000000018309587956899500000000
0.466388906162416000000000000000;0.000000018331777984492700000000
0.466398573856669000000000000000;0.000000018364544995819200000000
0.466408241951730000000000000000;0.000000018399364032362100000000
0.466417910447625000000000000000;0.000000018430379000733400000000
0.466427579344377000000000000000;0.000000018455917016879700000000
0.466437248642013000000000000000;0.000000018484552999353800000000
0.466446918340556000000000000000;0.000000018521536970794700000000
0.466456588440033000000000000000;0.000000018575910032403400000000
0.466466258940467000000000000000;0.000000018623425024344400000000
0.466475929841884000000000000000;0.000000018689858993781200000000
0.466485601144308000000000000000;0.000000018821867953100500000000
0.466495272847765000000000000000;0.000000018932796996828900000000
0.466504944952280000000000000000;0.000000019061211053994500000000
0.466514617457877000000000000000;0.000000019176044974145200000000
0.466524290364582000000000000000;0.000000019297228037729000000000
0.466533963672419000000000000000;0.000000019427362052404400000000
0.466543637381413000000000000000;0.000000019590743027819700000000
0.466553311491590000000000000000;0.000000019834892950321100000000
0.466562986002974000000000000000;0.000000020080630047658600000000
0.466572660915590000000000000000;0.000000020313304038843700000000
0.466582336229464000000000000000;0.000000020567702985196900000000
0.466592011944619000000000000000;0.000000020860012051038300000000
0.466601688061082000000000000000;0.000000021170353026178600000000
0.466611364578877000000000000000;0.000000021505520031439600000000
0.466621041498028000000000000000;0.000000021868837962735200000000
0.466630718818562000000000000000;0.000000022262176990750500000000
0.466640396540503000000000000000;0.000000022687508982599500000000
0.466650074663876000000000000000;0.000000023149847039327700000000
0.466659753188705000000000000000;0.000000023652248049010900000000
0.466669432115017000000000000000;0.000000024185684011079900000000
0.466679111442835000000000000000;0.000000024756176997264800000000
0.466688791172186000000000000000;0.000000025383017021596300000000
0.466698471303093000000000000000;0.000000026083807003196600000000
0.466708151835583000000000000000;0.000000026847350009795400000000
0.466717832769679000000000000000;0.000000027661849033577800000000
0.466727514105406000000000000000;0.000000028474575031189900000000
0.466737195842791000000000000000;0.000000029314780047862100000000
0.466746877981858000000000000000;0.000000030190632993587500000000
0.466756560522631000000000000000;0.000000031101978992254000000000
0.466766243465136000000000000000;0.000000032053091958417200000000
0.466775926809399000000000000000;0.000000033062798054928100000000
0.466785610555442000000000000000;0.000000034122628944643900000000
0.466795294703293000000000000000;0.000000035255025010450000000000
0.466804979252976000000000000000;0.000000036449153029138900000000
0.466814664204516000000000000000;0.000000037668644981003800000000
0.466824349557937000000000000000;0.000000038913221978020800000000
0.466834035313265000000000000000;0.000000040201518003435400000000
0.466843721470525000000000000000;0.000000041555030971807100000000
0.466853408029743000000000000000;0.000000042968117952568700000000
0.466863094990942000000000000000;0.000000044357975959030700000000
0.466872782354148000000000000000;0.000000045753943966886400000000
0.466882470119386000000000000000;0.000000047168527972374400000000
0.466892158286681000000000000000;0.000000048600343971472200000000
0.466901846856058000000000000000;0.000000050047088029359100000000
0.466911535827543000000000000000;0.000000051507347054169400000000
0.466921225201159000000000000000;0.000000052989012955251300000000
0.466930914976933000000000000000;0.000000054554598949430000000000
0.466940605154888000000000000000;0.000000056141739035453500000000
0.466950295735051000000000000000;0.000000057662581043338400000000
0.466959986717447000000000000000;0.000000059169429023064900000000
0.466969678102099000000000000000;0.000000060672149970741900000000
0.466979369889034000000000000000;0.000000062168155956499000000000
0.466989062078277000000000000000;0.000000063651268034092800000000
0.466998754669852000000000000000;0.000000065123979986481100000000
0.467008447663784000000000000000;0.000000066585405966712600000000
0.467018141060099000000000000000;0.000000068029346045328500000000
0.467027834858822000000000000000;0.000000069452939954750500000000
0.467037529059977000000000000000;0.000000070854150990840000000000
0.467047223663590000000000000000;0.000000072230964986985700000000
0.467056918669686000000000000000;0.000000073581483017726200000000
0.467066614078290000000000000000;0.000000074903605984388800000000
0.467076309889427000000000000000;0.000000076189362041567700000000
0.467086006103122000000000000000;0.000000077436650980367000000000
0.467095702719399000000000000000;0.000000078716070994744300000000
0.467105399738285000000000000000;0.000000079996906987567200000000
0.467115097159804000000000000000;0.000000081206087965135500000000
0.467124794983982000000000000000;0.000000082387303979025700000000
0.467134493210843000000000000000;0.000000083540844020291200000000
0.467144191840412000000000000000;0.000000084649300013950300000000
0.467153890872715000000000000000;0.000000085719746967249900000000
0.467163590307777000000000000000;0.000000086753973005393400000000
0.467173290145622000000000000000;0.000000087751891975074200000000
0.467182990386277000000000000000;0.000000088713958956709900000000
0.467192691029765000000000000000;0.000000089651161050419100000000
0.467202392076112000000000000000;0.000000090590943968571500000000
0.467212093525343000000000000000;0.000000091486269004903400000000
0.467221795377483000000000000000;0.000000092318825029025200000000
0.467231497632558000000000000000;0.000000093103466047850200000000
0.467241200290592000000000000000;0.000000093845963999861200000000
0.467250903351611000000000000000;0.000000094549150952971700000000
0.467260606815639000000000000000;0.000000095240824005138300000000
0.467270310682702000000000000000;0.000000095900494989642500000000
0.467280014952825000000000000000;0.000000096499532031835100000000
0.467289719626033000000000000000;0.000000097034432045006700000000
0.467299424702351000000000000000;0.000000097536176024704000000000
0.467309130181804000000000000000;0.000000097999611980981200000000
0.467318836064417000000000000000;0.000000098404683956943000000000
0.467328542350216000000000000000;0.000000098754317945370900000000
0.467338249039225000000000000000;0.000000099051559954155300000000
0.467347956131470000000000000000;0.000000099296358024858500000000
0.467357663626975000000000000000;0.000000099490696015003300000000
0.467367371525767000000000000000;0.000000099666553010635500000000
0.467377079827870000000000000000;0.000000099784684959303100000000
0.467386788533309000000000000000;0.000000099855464008591400000000
0.467396497642109000000000000000;0.000000099882890958191700000000
0.467406207154296000000000000000;0.000000099840102962822600000000
0.467415917069894000000000000000;0.000000099738900027901400000000
0.467425627388929000000000000000;0.000000099598215008711600000000
0.467435338111426000000000000000;0.000000099418656973604400000000
0.467445049237410000000000000000;0.000000099169839007373600000000
0.467454760766906000000000000000;0.000000098870629017255900000000
0.467464472699940000000000000000;0.000000098539831960842200000000
0.467474185036536000000000000000;0.000000098170755968851600000000
0.467483897776719000000000000000;0.000000097764863982163800000000
0.467493610920516000000000000000;0.000000097350221994752000000000
0.467503324467950000000000000000;0.000000096895888979098300000000
0.467513038419047000000000000000;0.000000096396734039494400000000
0.467522752773833000000000000000;0.000000095865989035992500000000
0.467532467532332000000000000000;0.000000095306845970810600000000
0.467542182694570000000000000000;0.000000094688080043425800000000
0.467551898260572000000000000000;0.000000094085711999092300000000
0.467561614230362000000000000000;0.000000093454022964678500000000
0.467571330603967000000000000000;0.000000092826395015066500000000
0.467581047381411000000000000000;0.000000092196343004502500000000
0.467590764562719000000000000000;0.000000091565994009279400000000
0.467600482147917000000000000000;0.000000090932447016633900000000
0.467610200137031000000000000000;0.000000090308459044230500000000
0.467619918530083000000000000000;0.000000089687891002832000000000
0.467629637327102000000000000000;0.000000089063452946014400000000
0.467639356528110000000000000000;0.000000088429925049204900000000
0.467649076133135000000000000000;0.000000087829810979656000000000
0.467658796142200000000000000000;0.000000087248331004374800000000
0.467668516555330000000000000000;0.000000086646851027438700000000
0.467678237372553000000000000000;0.000000086077988958877000000000
0.467687958593891000000000000000;0.000000085518508052828700000000
0.467697680219371000000000000000;0.000000084962930024801200000000
0.467707402249018000000000000000;0.000000084381305054392900000000
0.467717124682857000000000000000;0.000000083786715010525400000000
0.467726847520913000000000000000;0.000000083231450953569200000000
0.467736570763211000000000000000;0.000000082712690030462000000000
0.467746294409777000000000000000;0.000000082189064998239300000000
0.467756018460636000000000000000;0.000000081657527961631600000000
0.467765742915813000000000000000;0.000000081147093045075300000000
0.467775467775333000000000000000;0.000000080638879018657400000000
0.467785193039221000000000000000;0.000000080148869985308100000000
0.467794918707504000000000000000;0.000000079637468952675800000000
0.467804644780205000000000000000;0.000000079113099960004300000000
0.467814371257350000000000000000;0.000000078576611994840600000000
0.467824098138965000000000000000;0.000000078021889948765000000000
0.467833825425074000000000000000;0.000000077464999970189300000000
0.467843553115703000000000000000;0.000000076894024036988600000000
0.467853281210877000000000000000;0.000000076296248985308100000000
0.467863009710622000000000000000;0.000000075648728947719200000000
0.467872738614962000000000000000;0.000000074978805053582700000000
0.467882467923923000000000000000;0.000000074324794985258800000000
0.467892197637530000000000000000;0.000000073791962984515200000000
0.467901927755808000000000000000;0.000000073203164974167100000000
0.467911658278782000000000000000;0.000000072565372044586200000000
0.467921389206479000000000000000;0.000000071905512988301700000000
0.467931120538922000000000000000;0.000000071226040954108800000000
0.467940852276138000000000000000;0.000000070527113038565400000000
0.467950584418151000000000000000;0.000000069803845037519400000000
0.467960316964987000000000000000;0.000000069038857963832400000000
0.467970049916671000000000000000;0.000000068231474026347900000000
0.467979783273228000000000000000;0.000000067464131947581100000000
0.467989517034684000000000000000;0.000000066695128975169400000000
0.467999251201063000000000000000;0.000000065900136014818100000000
0.468008985772392000000000000000;0.000000065090415946045300000000
0.468018720748695000000000000000;0.000000064222943962910500000000
0.468028456129998000000000000000;0.000000063450885989802000000000
0.468038191916326000000000000000;0.000000062695681979363400000000
0.468047928107704000000000000000;0.000000061955023000770400000000
0.468057664704157000000000000000;0.000000061197678036251100000000
0.468067401705711000000000000000;0.000000060439363958053600000000
0.468077139112391000000000000000;0.000000059685296038836100000000
0.468086876924223000000000000000;0.000000058928730006790900000000
0.468096615141231000000000000000;0.000000058146060966102200000000
0.468106353763441000000000000000;0.000000057372428030610900000000
0.468116092790878000000000000000;0.000000056815609994487200000000
0.468125832223567000000000000000;0.000000056387919000755500000000
0.468135572061535000000000000000;0.000000055866000048254700000000
0.468145312304805000000000000000;0.000000055320824032811800000000
0.468155052953404000000000000000;0.000000054797085979885200000000
0.468164794007356000000000000000;0.000000054307028984901300000000
0.468174535466688000000000000000;0.000000053869668947825700000000
0.468184277331423000000000000000;0.000000053528637966593400000000
0.468194019601589000000000000000;0.000000053321825954633100000000
0.468203762277209000000000000000;0.000000053189762039274100000000
0.468213505358309000000000000000;0.000000053068691996394100000000
0.468223248844915000000000000000;0.000000052942600969885200000000
0.468232992737052000000000000000;0.000000052873363021177500000000
0.468242737034745000000000000000;0.000000052870250955017200000000
0.468252481738019000000000000000;0.000000052941644956838700000000
0.468262226846900000000000000000;0.000000053066519956068700000000
0.468271972361413000000000000000;0.000000053235628016956600000000
0.468281718281584000000000000000;0.000000053556382995090200000000
0.468291464607438000000000000000;0.000000054010885985889000000000
0.468301211338999000000000000000;0.000000054558759954304000000000
0.468310958476294000000000000000;0.000000055185962022363800000000
0.468320706019348000000000000000;0.000000055910065022146700000000
0.468330453968186000000000000000;0.000000056739279052919800000000
0.468340202322833000000000000000;0.000000057675752951347200000000
0.468349951083315000000000000000;0.000000058735699970391400000000
0.468359700249658000000000000000;0.000000059893069948024900000000
0.468369449821885000000000000000;0.000000061132541029351700000000
0.468379199800024000000000000000;0.000000062509131981691700000000
0.468388950184099000000000000000;0.000000064019100021184300000000
0.468398700974135000000000000000;0.000000065666069026804100000000
0.468408452170158000000000000000;0.000000067421614957652300000000
0.468418203772194000000000000000;0.000000069287178994237300000000
0.468427955780267000000000000000;0.000000071245601973579700000000
0.468437708194403000000000000000;0.000000073289002977539000000000
0.468447461014627000000000000000;0.000000075472628036088500000000
0.468457214240965000000000000000;0.000000077779376050912700000000
0.468466967873442000000000000000;0.000000080167965044175600000000
0.468476721912084000000000000000;0.000000082658715983008300000000
0.468486476356915000000000000000;0.000000085246191994237100000000
0.468496231207962000000000000000;0.000000087903675005662800000000
0.468505986465249000000000000000;0.000000090633450966493000000000
0.468515742128802000000000000000;0.000000093449890048447100000000
0.468525498198646000000000000000;0.000000096317467002116100000000
0.468535254674807000000000000000;0.000000099172013046100500000000
0.468545011557310000000000000000;0.000000102051573969142000000000
0.468554768846180000000000000000;0.000000104960297009349000000000
0.468564526541443000000000000000;0.000000107890119949161000000000
0.468574284643125000000000000000;0.000000110851048007454000000000
0.468584043151250000000000000000;0.000000113793922951189000000000
0.468593802065844000000000000000;0.000000116677293049428000000000
0.468603561386933000000000000000;0.000000119531594955369000000000
0.468613321114541000000000000000;0.000000122454969053720000000000
0.468623081248695000000000000000;0.000000125346560020390000000000
0.468632841789419000000000000000;0.000000128101831031735000000000
0.468642602736739000000000000000;0.000000130724543967453000000000
0.468652364090681000000000000000;0.000000133217323949886000000000
0.468662125851269000000000000000;0.000000135571368020670000000000
0.468671888018530000000000000000;0.000000137820805989897000000000
0.468681650592488000000000000000;0.000000139972025969826000000000
0.468691413573170000000000000000;0.000000141968664046921000000000
0.468701176960600000000000000000;0.000000143798011054130000000000
0.468710940754803000000000000000;0.000000145465932965827000000000
0.468720704955807000000000000000;0.000000146967971015322000000000
0.468730469563634000000000000000;0.000000148300479008157000000000
0.468740234578313000000000000000;0.000000149464995047310000000000
0.468749999999866000000000000000;0.000000150468967952122000000000
0.468759765828321000000000000000;0.000000151300054040959000000000
0.468769532063702000000000000000;0.000000151992762043029000000000
0.468779298706036000000000000000;0.000000152492744986965000000000
0.468789065755346000000000000000;0.000000152808987019526000000000
0.468798833211659000000000000000;0.000000153079773967946000000000
0.468808601075001000000000000000;0.000000153173917993854000000000
0.468818369345396000000000000000;0.000000153029689031747000000000
0.468828138022870000000000000000;0.000000152791670982033000000000
0.468837907107449000000000000000;0.000000152441416045868000000000
0.468847676599158000000000000000;0.000000151965683037325000000000
0.468857446498022000000000000000;0.000000151389033975491000000000
0.468867216804068000000000000000;0.000000150704041024241000000000
0.468876987517319000000000000000;0.000000149922817049841000000000
0.468886758637803000000000000000;0.000000149062015952772000000000
0.468896530165543000000000000000;0.000000148136778954644000000000
0.468906302100567000000000000000;0.000000147171003050950000000000
0.468916074442898000000000000000;0.000000146161235003994000000000
0.468925847192564000000000000000;0.000000145110988003516000000000
0.468935620349588000000000000000;0.000000144030778970183000000000
0.468945393913997000000000000000;0.000000142932241042892000000000
0.468955167885817000000000000000;0.000000141833950029202000000000
0.468964942265071000000000000000;0.000000140756082012139000000000
0.468974717051787000000000000000;0.000000139689629974349000000000
0.468984492245990000000000000000;0.000000138645914971036000000000
0.468994267847704000000000000000;0.000000137673140998551000000000
0.469004043856956000000000000000;0.000000136799723993164000000000
0.469013820273771000000000000000;0.000000135945344981181000000000
0.469023597098174000000000000000;0.000000135153924052389000000000
0.469033374330191000000000000000;0.000000134772088045132000000000
0.469043151969848000000000000000;0.000000134312126975900000000000
0.469052930017170000000000000000;0.000000133755220010912000000000
0.469062708472182000000000000000;0.000000133169461014049000000000
0.469072487334910000000000000000;0.000000132751907022666000000000
0.469082266605379000000000000000;0.000000132492594007161000000000
0.469092046283615000000000000000;0.000000132341780978429000000000
0.469101826369644000000000000000;0.000000132342361958138000000000
0.469111606863491000000000000000;0.000000132446760003901000000000
0.469121387765181000000000000000;0.000000132633535043780000000000
0.469131169074740000000000000000;0.000000132933356988829000000000
0.469140950792194000000000000000;0.000000133292231030424000000000
0.469150732917567000000000000000;0.000000133683951020203000000000
0.469160515450886000000000000000;0.000000134157962961012000000000
0.469170298392177000000000000000;0.000000134733649015395000000000
0.469180081741463000000000000000;0.000000135454276017910000000000
0.469189865498772000000000000000;0.000000136622902990879000000000
0.469199649664129000000000000000;0.000000137693752955137000000000
0.469209434237558000000000000000;0.000000138887198963822000000000
0.469219219219086000000000000000;0.000000140189464037377000000000
0.469229004608739000000000000000;0.000000141894777039298000000000
0.469238790406541000000000000000;0.000000143508416039495000000000
0.469248576612518000000000000000;0.000000145242839977300000000000
0.469258363226696000000000000000;0.000000147093436986268000000000
0.469268150249101000000000000000;0.000000149080495948084000000000
0.469277937679757000000000000000;0.000000151209908039185000000000
0.469287725518691000000000000000;0.000000153402386016133000000000
0.469297513765927000000000000000;0.000000155725704997778000000000
0.469307302421493000000000000000;0.000000158420160989436000000000
0.469317091485412000000000000000;0.000000161386455976853000000000
0.469326880957711000000000000000;0.000000164493438981062000000000
0.469336670838415000000000000000;0.000000167774109050001000000000
0.469346461127550000000000000000;0.000000171205631005478000000000
0.469356251825141000000000000000;0.000000174850420031625000000000
0.469366042931214000000000000000;0.000000178569344977397000000000
0.469375834445795000000000000000;0.000000182525803027467000000000
0.469385626368908000000000000000;0.000000186775475974343000000000
0.469395418700581000000000000000;0.000000191244622027575000000000
0.469405211440837000000000000000;0.000000195892720045165000000000
0.469415004589703000000000000000;0.000000200721306020668000000000
0.469424798147204000000000000000;0.000000205772875960797000000000
0.469434592113366000000000000000;0.000000210950676038379000000000
0.469444386488215000000000000000;0.000000216293450039373000000000
0.469454181271775000000000000000;0.000000221779978049064000000000
0.469463976464073000000000000000;0.000000227314140954782000000000
0.469473772065134000000000000000;0.000000233022066975508000000000
0.469483568074985000000000000000;0.000000238872364999310000000000
0.469493364493649000000000000000;0.000000244738962984492000000000
0.469503161321154000000000000000;0.000000250662473999519000000000
0.469512958557523000000000000000;0.000000256692448963314000000000
0.469522756202785000000000000000;0.000000262865643030352000000000
0.469532554256962000000000000000;0.000000268895946953229000000000
0.469542352720083000000000000000;0.000000274824051960110000000000
0.469552151592171000000000000000;0.000000280748019054755000000000
0.469561950873253000000000000000;0.000000286718900954774000000000
0.469571750563353000000000000000;0.000000292405162971576000000000
0.469581550662499000000000000000;0.000000297915584979158000000000
0.469591351170715000000000000000;0.000000303243664956376000000000
0.469601152088027000000000000000;0.000000308379774049961000000000
0.469610953414461000000000000000;0.000000313328857970419000000000
0.469620755150042000000000000000;0.000000318011323052758000000000
0.469630557294796000000000000000;0.000000322461947033226000000000
0.469640359848748000000000000000;0.000000326693655017252000000000
0.469650162811924000000000000000;0.000000330507544998859000000000
0.469659966184350000000000000000;0.000000334012557945407000000000
0.469669769966051000000000000000;0.000000337194051014400000000000
0.469679574157054000000000000000;0.000000339997908049838000000000
0.469689378757383000000000000000;0.000000342412788012503000000000
0.469699183767064000000000000000;0.000000344450387990136000000000
0.469708989186123000000000000000;0.000000346144465979137000000000
0.469718795014585000000000000000;0.000000347463347982746000000000
0.469728601252477000000000000000;0.000000348410523987042000000000
0.469738407899824000000000000000;0.000000349042579950165000000000
0.469748214956651000000000000000;0.000000349417235034899000000000
0.469758022422984000000000000000;0.000000349350799955239000000000
0.469767830298849000000000000000;0.000000348905970004587000000000
0.469777638584271000000000000000;0.000000348111154013786000000000
0.469787447279276000000000000000;0.000000346920946969753000000000
0.469797256383890000000000000000;0.000000345402306978215000000000
0.469807065898139000000000000000;0.000000343734724017608000000000
0.469816875822047000000000000000;0.000000341886464028107000000000
0.469826686155641000000000000000;0.000000339785723002528000000000
0.469836496898947000000000000000;0.000000337463436972385000000000
0.469846308051989000000000000000;0.000000334913426991434000000000
0.469856119614795000000000000000;0.000000332171086969701000000000
0.469865931587388000000000000000;0.000000329301378054758000000000
0.469875743969796000000000000000;0.000000326309401055269000000000
0.469885556762043000000000000000;0.000000323206586050340000000000
0.469895369964156000000000000000;0.000000320016198984696000000000
0.469905183576159000000000000000;0.000000316763491992056000000000
0.469914997598080000000000000000;0.000000313452407030290000000000
0.469924812029943000000000000000;0.000000310104176004522000000000
0.469934626871774000000000000000;0.000000306763037971614000000000
0.469944442123599000000000000000;0.000000303389625977424000000000
0.469954257785443000000000000000;0.000000300019888044289000000000
0.469964073857333000000000000000;0.000000296697655000067000000000
0.469973890339293000000000000000;0.000000293318676014565000000000
0.469983707231351000000000000000;0.000000289971668010480000000000
0.469993524533530000000000000000;0.000000286738179977597000000000
0.470003342245857000000000000000;0.000000283515925958433000000000
0.470013160368358000000000000000;0.000000280352519976823000000000
0.470022978901059000000000000000;0.000000277233067946803000000000
0.470032797843984000000000000000;0.000000274125916965851000000000
0.470042617197161000000000000000;0.000000271060081047381000000000
0.470052436960613000000000000000;0.000000268044887952179000000000
0.470062257134369000000000000000;0.000000265048746950214000000000
0.470072077718451000000000000000;0.000000262040670051533000000000
0.470081898712888000000000000000;0.000000259020452975101000000000
0.470091720117704000000000000000;0.000000255998193976481000000000
0.470101541932926000000000000000;0.000000252978115011793000000000
0.470111364158578000000000000000;0.000000249955703024440000000000
0.470121186794686000000000000000;0.000000246926583957752000000000
0.470131009841277000000000000000;0.000000243930992960273000000000
0.470140833298376000000000000000;0.000000240954716956843000000000
0.470150657166009000000000000000;0.000000237926993995607000000000
0.470160481444201000000000000000;0.000000234829353962240000000000
0.470170306132979000000000000000;0.000000231659754046376000000000
0.470180131232367000000000000000;0.000000228459687945382000000000
0.470189956742392000000000000000;0.000000225227140049356000000000
0.470199782663080000000000000000;0.000000221921580001450000000000
0.470209608994456000000000000000;0.000000218371357996183000000000
0.470219435736545000000000000000;0.000000214903512985032000000000
0.470229262889375000000000000000;0.000000211672901984095000000000
0.470239090452970000000000000000;0.000000208427463954663000000000
0.470248918427356000000000000000;0.000000205114479956414000000000
0.470258746812559000000000000000;0.000000201735130045400000000000
0.470268575608605000000000000000;0.000000198399741968558000000000
0.470278404815519000000000000000;0.000000195000017022551000000000
0.470288234433328000000000000000;0.000000191601206012137000000000
0.470298064462056000000000000000;0.000000188228095998610000000000
