CO2;
0.770706309515139000000000000000;0.000000000000001998401444325280
0.770732709895694000000000000000;0.000000000000001998401444325280
0.770759112084988000000000000000;0.000000000000001998401444325280
0.770785516083210000000000000000;0.000000000000001998401444325280
0.770811921890544000000000000000;0.000000000000001998401444325280
0.770838329507177000000000000000;0.000000000000001998401444325280
0.770864738933294000000000000000;0.000000000000001998401444325280
0.770891150169081000000000000000;0.000000000000001998401444325280
0.770917563214725000000000000000;0.000000000000001998401444325280
0.770943978070412000000000000000;0.000000000000001998401444325280
0.770970394736327000000000000000;0.000000000000001998401444325280
0.770996813212658000000000000000;0.000000000000001998401444325280
0.771023233499589000000000000000;0.000000000000001998401444325280
0.771049655597306000000000000000;0.000000000000001998401444325280
0.771076079505997000000000000000;0.000000000000001998401444325280
0.771102505225847000000000000000;0.000000000000001998401444325280
0.771128932757043000000000000000;0.000000000000001998401444325280
0.771155362099770000000000000000;0.000000000000001998401444325280
0.771181793254216000000000000000;0.000000000000001998401444325280
0.771208226220565000000000000000;0.000000000000001998401444325280
0.771234660999006000000000000000;0.000000000000001998401444325280
0.771261097589723000000000000000;0.000000000000001998401444325280
0.771287535992904000000000000000;0.000000000000001998401444325280
0.771313976208734000000000000000;0.000000000000001998401444325280
0.771340418237401000000000000000;0.000000000000001998401444325280
0.771366862079091000000000000000;0.000000000000001998401444325280
0.771393307733989000000000000000;0.000000000000001998401444325280
0.771419755202283000000000000000;0.000000000000001998401444325280
0.771446204484160000000000000000;0.000000000000001998401444325280
0.771472655579804000000000000000;0.000000000000001998401444325280
0.771499108489405000000000000000;0.000000000000001998401444325280
0.771525563213147000000000000000;0.000000000000001998401444325280
0.771552019751217000000000000000;0.000000000000001998401444325280
0.771578478103803000000000000000;0.000000000000001998401444325280
0.771604938271091000000000000000;0.000000000000001998401444325280
0.771631400253267000000000000000;0.000000000000001998401444325280
0.771657864050518000000000000000;0.000000000000001998401444325280
0.771684329663032000000000000000;0.000000000000001998401444325280
0.771710797090993000000000000000;0.000000000000001998401444325280
0.771737266334591000000000000000;0.000000000000001998401444325280
0.771763737394011000000000000000;0.000000000000001998401444325280
0.771790210269441000000000000000;0.000000000000001998401444325280
0.771816684961066000000000000000;0.000000000000001998401444325280
0.771843161469075000000000000000;0.000000000000001998401444325280
0.771869639793654000000000000000;0.000000000000001998401444325280
0.771896119934990000000000000000;0.000000000000001998401444325280
0.771922601893269000000000000000;0.000000000000001998401444325280
0.771949085668680000000000000000;0.000000000000001998401444325280
0.771975571261408000000000000000;0.000000000000001998401444325280
0.772002058671642000000000000000;0.000000000000001998401444325280
0.772028547899568000000000000000;0.000000000000001998401444325280
0.772055038945374000000000000000;0.000000000000001998401444325280
0.772081531809245000000000000000;0.000000000000001998401444325280
0.772108026491370000000000000000;0.000000000000001998401444325280
0.772134522991937000000000000000;0.000000000000001998401444325280
0.772161021311130000000000000000;0.000000000000001998401444325280
0.772187521449140000000000000000;0.000000000000001998401444325280
0.772214023406151000000000000000;0.000000000000001998401444325280
0.772240527182353000000000000000;0.000000000000001998401444325280
0.772267032777931000000000000000;0.000000000000001998401444325280
0.772293540193075000000000000000;0.000000000000001998401444325280
0.772320049427969000000000000000;0.000000000000001998401444325280
0.772346560482804000000000000000;0.000000000000001998401444325280
0.772373073357764000000000000000;0.000000000000001998401444325280
0.772399588053039000000000000000;0.000000000000001998401444325280
0.772426104568816000000000000000;0.000000000000001998401444325280
0.772452622905281000000000000000;0.000000000000001998401444325280
0.772479143062623000000000000000;0.000000000000001998401444325280
0.772505665041030000000000000000;0.000000000000001998401444325280
0.772532188840688000000000000000;0.000000000000001998401444325280
0.772558714461785000000000000000;0.000000000000001998401444325280
0.772585241904510000000000000000;0.000000000000001998401444325280
0.772611771169049000000000000000;0.000000000000001998401444325280
0.772638302255590000000000000000;0.000000000000001998401444325280
0.772664835164321000000000000000;0.000000000000001998401444325280
0.772691369895431000000000000000;0.000000000000001998401444325280
0.772717906449105000000000000000;0.000000000000001998401444325280
0.772744444825533000000000000000;0.000000000000001998401444325280
0.772770985024902000000000000000;0.000000000000001998401444325280
0.772797527047400000000000000000;0.000000000000001998401444325280
0.772824070893214000000000000000;0.000000000000001998401444325280
0.772850616562534000000000000000;0.000000000000001998401444325280
0.772877164055546000000000000000;0.000000000000001998401444325280
0.772903713372438000000000000000;0.000000000000001998401444325280
0.772930264513399000000000000000;0.000000000000001998401444325280
0.772956817478617000000000000000;0.000000000000001998401444325280
0.772983372268278000000000000000;0.000000000000001998401444325280
0.773009928882573000000000000000;0.000000000000001998401444325280
0.773036487321688000000000000000;0.000000000000001998401444325280
0.773063047585812000000000000000;0.000000000000001998401444325280
0.773089609675132000000000000000;0.000000000000001998401444325280
0.773116173589838000000000000000;0.000000000000001998401444325280
0.773142739330117000000000000000;0.000000000000001998401444325280
0.773169306896157000000000000000;0.000000000000001998401444325280
0.773195876288147000000000000000;0.000000000000001998401444325280
0.773222447506274000000000000000;0.000000000000001998401444325280
0.773249020550727000000000000000;0.000000000000001998401444325280
0.773275595421695000000000000000;0.000000000000001998401444325280
0.773302172119366000000000000000;0.000000000000001998401444325280
0.773328750643927000000000000000;0.000000000000001998401444325280
0.773355330995569000000000000000;0.000000000000001998401444325280
0.773381913174477000000000000000;0.000000000000001998401444325280
0.773408497180842000000000000000;0.000000000000001998401444325280
0.773435083014852000000000000000;0.000000000000001998401444325280
0.773461670676695000000000000000;0.000000000000002997602166487920
0.773488260166560000000000000000;0.000000000000002997602166487920
0.773514851484635000000000000000;0.000000000000002997602166487920
0.773541444631109000000000000000;0.000000000000003996802888650560
0.773568039606170000000000000000;0.000000000000003996802888650560
0.773594636410007000000000000000;0.000000000000004996003610813200
0.773621235042810000000000000000;0.000000000000005995204332975850
0.773647835504765000000000000000;0.000000000000006994405055138490
0.773674437796062000000000000000;0.000000000000007993605777301130
0.773701041916890000000000000000;0.000000000000008992806499463770
0.773727647867437000000000000000;0.000000000000009992007221626410
0.773754255647893000000000000000;0.000000000000011990408665951700
0.773780865258445000000000000000;0.000000000000013988810110277000
0.773807476699284000000000000000;0.000000000000014988010832439600
0.773834089970597000000000000000;0.000000000000016986412276764900
0.773860705072574000000000000000;0.000000000000019984014443252800
0.773887322005403000000000000000;0.000000000000022981616609740700
0.773913940769273000000000000000;0.000000000000025979218776228700
0.773940561364374000000000000000;0.000000000000028976820942716600
0.773967183790894000000000000000;0.000000000000032973623831367100
0.773993808049022000000000000000;0.000000000000036970426720017700
0.774020434138948000000000000000;0.000000000000040967229608668300
0.774047062060860000000000000000;0.000000000000045963233219481500
0.774073691814948000000000000000;0.000000000000051958437552457300
0.774100323401400000000000000000;0.000000000000057953641885433200
0.774126956820406000000000000000;0.000000000000063948846218409000
0.774153592072154000000000000000;0.000000000000072053474298172700
0.774180229156835000000000000000;0.000000000000079047879353311100
0.774206868074637000000000000000;0.000000000000088040685852774900
0.774233508825749000000000000000;0.000000000000097033492352238700
0.774260151410361000000000000000;0.000000000000107025499573865000
0.774286795828662000000000000000;0.000000000000117017506795491000
0.774313442080842000000000000000;0.000000000000129007915461443000
0.774340090167089000000000000000;0.000000000000140998324127395000
0.774366740087593000000000000000;0.000000000000154987134237672000
0.774393391842543000000000000000;0.000000000000168975944347949000
0.774420045432130000000000000000;0.000000000000183963955180388000
0.774446700856541000000000000000;0.000000000000199951166734991000
0.774473358115968000000000000000;0.000000000000217048601314218000
0.774500017210598000000000000000;0.000000000000235034214313146000
0.774526678140623000000000000000;0.000000000000254019028034236000
0.774553340906231000000000000000;0.000000000000274003042477489000
0.774580005507612000000000000000;0.000000000000294986257642904000
0.774606671944955000000000000000;0.000000000000316968673530482000
0.774633340218450000000000000000;0.000000000000339950290140223000
0.774660010328287000000000000000;0.000000000000364042129774589000
0.774686682274656000000000000000;0.000000000000390021348550817000
0.774713356057746000000000000000;0.000000000000416000567327046000
0.774740031677746000000000000000;0.000000000000442978986825437000
0.774766709134848000000000000000;0.000000000000470956607045991000
0.774793388429239000000000000000;0.000000000000500044450291171000
0.774820069561112000000000000000;0.000000000000531019672678212000
0.774846752530653000000000000000;0.000000000000561994895065254000
0.774873437338056000000000000000;0.000000000000593969318174459000
0.774900123983507000000000000000;0.000000000000627053964308288000
0.774926812467199000000000000000;0.000000000000660027588139656000
0.774953502789320000000000000000;0.000000000000694999613415348000
0.774980194950061000000000000000;0.000000000000728972437968878000
0.775006888949611000000000000000;0.000000000000766053886991358000
0.775033584788162000000000000000;0.000000000000802025112989213000
0.775060282465901000000000000000;0.000000000000838995539709231000
0.775086981983021000000000000000;0.000000000000875965966429249000
0.775113683339711000000000000000;0.000000000000914046616173891000
0.775140386536160000000000000000;0.000000000000953015444338234000
0.775167091572560000000000000000;0.000000000000990985071780415000
0.775193798449100000000000000000;0.000000000001029953899944760000
0.775220507165971000000000000000;0.000000000001070032951133730000
0.775247217723362000000000000000;0.000000000001109001779298070000
0.775273930121464000000000000000;0.000000000001148969808184570000
0.775300644360468000000000000000;0.000000000001189048859373540000
0.775327360440563000000000000000;0.000000000001229016888260050000
0.775354078361940000000000000000;0.000000000001268984917146550000
0.775380798124789000000000000000;0.000000000001307953745310900000
0.775407519729301000000000000000;0.000000000001348032796499870000
0.775434243175667000000000000000;0.000000000001389000026108530000
0.775460968464075000000000000000;0.000000000001428968054995040000
0.775487695594718000000000000000;0.000000000001468047905461840000
0.775514424567785000000000000000;0.000000000001510014335792680000
0.775541155383467000000000000000;0.000000000001549982364679180000
0.775567888041954000000000000000;0.000000000001587951992121360000
0.775594622543438000000000000000;0.000000000001627031842588170000
0.775621358888108000000000000000;0.000000000001666999871474670000
0.775648097076156000000000000000;0.000000000001707967101083340000
0.775674837107772000000000000000;0.000000000001747046951550150000
0.775701578983146000000000000000;0.000000000001786015779714490000
0.775728322702470000000000000000;0.000000000001823985407156670000
0.775755068265934000000000000000;0.000000000001861955034598850000
0.775781815673729000000000000000;0.000000000001902034085787820000
0.775808564926045000000000000000;0.000000000001942002114674320000
0.775835316023074000000000000000;0.000000000001979971742116500000
0.775862068965005000000000000000;0.000000000002020050793305470000
0.775888823752031000000000000000;0.000000000002060018822191980000
0.775915580384342000000000000000;0.000000000002098987650356320000
0.775942338862129000000000000000;0.000000000002138955679242830000
0.775969099185582000000000000000;0.000000000002177036328987470000
0.775995861354894000000000000000;0.000000000002214006755707490000
0.776022625370254000000000000000;0.000000000002252975583871830000
0.776049391231855000000000000000;0.000000000002292055434338640000
0.776076158939885000000000000000;0.000000000002332023463225140000
0.776102928494538000000000000000;0.000000000002370992291389480000
0.776129699896004000000000000000;0.000000000002411959520998150000
0.776156473144474000000000000000;0.000000000002453037772909280000
0.776183248240139000000000000000;0.000000000002494005002517950000
0.776210025183191000000000000000;0.000000000002534972232126620000
0.776236803973820000000000000000;0.000000000002575051283315590000
0.776263584612219000000000000000;0.000000000002616018512924260000
0.776290367098578000000000000000;0.000000000002656985742532920000
0.776317151433087000000000000000;0.000000000002698952172863760000
0.776343937615940000000000000000;0.000000000002739031224052720000
0.776370725647326000000000000000;0.000000000002779998453661390000
0.776397515527439000000000000000;0.000000000002822964084714390000
0.776424307256467000000000000000;0.000000000002867039938792000000
0.776451100834605000000000000000;0.000000000002910005569845000000
0.776477896262041000000000000000;0.000000000002953970401620150000
0.776504693538969000000000000000;0.000000000002998046255697770000
0.776531492665580000000000000000;0.000000000003041011886750770000
0.776558293642064000000000000000;0.000000000003084976718525920000
0.776585096468615000000000000000;0.000000000003129052572603540000
0.776611901145422000000000000000;0.000000000003175015805823020000
0.776638707672679000000000000000;0.000000000003220979039042500000
0.776665516050576000000000000000;0.000000000003268052495286610000
0.776692326279304000000000000000;0.000000000003313016527783930000
0.776719138359057000000000000000;0.000000000003358979761003410000
0.776745952290026000000000000000;0.000000000003406053217247520000
0.776772768072401000000000000000;0.000000000003454014851911320000
0.776799585706376000000000000000;0.000000000003503974888019460000
0.776826405192141000000000000000;0.000000000003554045946430050000
0.776853226529889000000000000000;0.000000000003603006781816020000
0.776880049719812000000000000000;0.000000000003650968416479830000
0.776906874762100000000000000000;0.000000000003700040274168260000
0.776933701656947000000000000000;0.000000000003750000310276390000
0.776960530404544000000000000000;0.000000000003800959547106690000
0.776987361005083000000000000000;0.000000000003852029806239440000
0.777014193458756000000000000000;0.000000000003905986645236230000
0.777041027765754000000000000000;0.000000000003959055305813310000
0.777067863926272000000000000000;0.000000000004012012944087930000
0.777094701940498000000000000000;0.000000000004064970582362550000
0.777121541808628000000000000000;0.000000000004118039242939630000
0.777148383530851000000000000000;0.000000000004171996081936410000
0.777175227107361000000000000000;0.000000000004226952121655360000
0.777202072538348000000000000000;0.000000000004285016785843250000
0.777228919824008000000000000000;0.000000000004341971227006520000
0.777255768964529000000000000000;0.000000000004397038289027930000
0.777282619960106000000000000000;0.000000000004453992730191200000
0.777309472810930000000000000000;0.000000000004512945572798800000
0.777336327517195000000000000000;0.000000000004573008638431020000
0.777363184079091000000000000000;0.000000000004632960681760780000
0.777390042496811000000000000000;0.000000000004692024546670840000
0.777416902770548000000000000000;0.000000000004753974991444920000
0.777443764900494000000000000000;0.000000000004817035659243630000
0.777470628886842000000000000000;0.000000000004878986104017710000
0.777497494729783000000000000000;0.000000000004942046771816420000
0.777524362429512000000000000000;0.000000000005006994818756990000
0.777551231986218000000000000000;0.000000000005074052289444350000
0.777578103400097000000000000000;0.000000000005140998737829250000
0.777604976671339000000000000000;0.000000000005207945186214150000
0.777631851800139000000000000000;0.000000000005274003456179340000
0.777658728786687000000000000000;0.000000000005340949904564240000
0.777685607631177000000000000000;0.000000000005410005776695930000
0.777712488333801000000000000000;0.000000000005480949027969470000
0.777739370894753000000000000000;0.000000000005553002502267650000
0.777766255314225000000000000000;0.000000000005626055177287980000
0.777793141592409000000000000000;0.000000000005699996030728020000
0.777820029729499000000000000000;0.000000000005773048705748350000
0.777846919725687000000000000000;0.000000000005847988759910550000
0.777873811581166000000000000000;0.000000000005923039836375210000
0.777900705296128000000000000000;0.000000000006001976693426060000
0.777927600870768000000000000000;0.000000000006083022974223700000
0.777954498305277000000000000000;0.000000000006161959831274540000
0.777981397599849000000000000000;0.000000000006242006911350020000
0.778008298754676000000000000000;0.000000000006326050794314140000
0.778035201769952000000000000000;0.000000000006408984454253640000
0.778062106645868000000000000000;0.000000000006493028337217770000
0.778089013382620000000000000000;0.000000000006580958000768080000
0.778115921980399000000000000000;0.000000000006668998686620850000
0.778142832439399000000000000000;0.000000000006758038573195790000
0.778169744759813000000000000000;0.000000000006849965039634750000
0.778196658941833000000000000000;0.000000000006942002528376180000
0.778223574985654000000000000000;0.000000000007036038418561930000
0.778250492891468000000000000000;0.000000000007131961687889540000
0.778277412659468000000000000000;0.000000000007229994380963940000
0.778304334289849000000000000000;0.000000000007330025475482670000
0.778331257782802000000000000000;0.000000000007432054971445720000
0.778358183138521000000000000000;0.000000000007532974244384150000
0.778385110357200000000000000000;0.000000000007637002141791530000
0.778412039439032000000000000000;0.000000000007746026042809720000
0.778438970384211000000000000000;0.000000000007855049943827910000
0.778465903192929000000000000000;0.000000000007965961223987960000
0.778492837865381000000000000000;0.000000000008077982727172640000
0.778519774401759000000000000000;0.000000000008195000233968130000
0.778546712802258000000000000000;0.000000000008313016941485780000
0.778573653067069000000000000000;0.000000000008432032849725600000
0.778600595196389000000000000000;0.000000000008554046360131910000
0.778627539190409000000000000000;0.000000000008678946450402240000
0.778654485049323000000000000000;0.000000000008807954365863680000
0.778681432773325000000000000000;0.000000000008938960682769450000
0.778708382362610000000000000000;0.000000000009070966200397380000
0.778735333817369000000000000000;0.000000000009206968520913960000
0.778762287137798000000000000000;0.000000000009348966045763520000
0.778789242324089000000000000000;0.000000000009490963570613080000
0.778816199376436000000000000000;0.000000000009637957099073450000
0.778843158295034000000000000000;0.000000000009787948229700310000
0.778870119080077000000000000000;0.000000000009942047185518280000
0.778897081731756000000000000000;0.000000000010097034319755900000
0.778924046250268000000000000000;0.000000000010256018256882300000
0.778951012635806000000000000000;0.000000000010419998197619400000
0.778977980888563000000000000000;0.000000000010588974141967400000
0.779004951008734000000000000000;0.000000000010760947688481800000
0.779031922996512000000000000000;0.000000000010938028260909500000
0.779058896852092000000000000000;0.000000000011119993814645600000
0.779085872575667000000000000000;0.000000000011305956171270300000
0.779112850167432000000000000000;0.000000000011497025553808300000
0.779139829627580000000000000000;0.000000000011691980716932400000
0.779166810956307000000000000000;0.000000000011894041307414200000
0.779193794153804000000000000000;0.000000000012102985280648700000
0.779220779220269000000000000000;0.000000000012314038677629900000
0.779247766155893000000000000000;0.000000000012531975457363800000
0.779274754960872000000000000000;0.000000000012758016865177500000
0.779301745635400000000000000000;0.000000000012989054276602000000
0.779328738179671000000000000000;0.000000000013227974271501400000
0.779355732593878000000000000000;0.000000000013473000493036100000
0.779382728878218000000000000000;0.000000000013724021918903900000
0.779409727032883000000000000000;0.000000000013983036950548900000
0.779436727058069000000000000000;0.000000000014253043190137800000
0.779463728953969000000000000000;0.000000000014528045433337400000
0.779490732720779000000000000000;0.000000000014813039683758700000
0.779517738358692000000000000000;0.000000000015107026740679400000
0.779544745867903000000000000000;0.000000000015412005005544000000
0.779571755248606000000000000000;0.000000000015724976876185800000
0.779598766500997000000000000000;0.000000000016049050977073900000
0.779625779625270000000000000000;0.000000000016386003665047600000
0.779652794621618000000000000000;0.000000000016734946761687300000
0.779679811490238000000000000000;0.000000000017094992088573200000
0.779706830231323000000000000000;0.000000000017469026225569500000
0.779733850845068000000000000000;0.000000000017857049172675900000
0.779760873331668000000000000000;0.000000000018258949907590200000
0.779787897691318000000000000000;0.000000000018674950474917300000
0.779814923924212000000000000000;0.000000000019108048476823600000
0.779841952030545000000000000000;0.000000000019559021069426300000
0.779868982010512000000000000000;0.000000000020031976077916600000
0.779896013864308000000000000000;0.000000000020524026922430500000
0.779923047592127000000000000000;0.000000000021035950759085200000
0.779950083194165000000000000000;0.000000000021567969632485500000
0.779977120670617000000000000000;0.000000000022124968523940000000
0.780004160021677000000000000000;0.000000000022708945834892800000
0.780031201247540000000000000000;0.000000000023320012587646500000
0.780058244348401000000000000000;0.000000000023962054562787200000
0.780085289324456000000000000000;0.000000000024635959938734700000
0.780112336175899000000000000000;0.000000000025344948362260300000
0.780139384902926000000000000000;0.000000000026095015037697100000
0.780166435505731000000000000000;0.000000000026887048143464700000
0.780193487984511000000000000000;0.000000000027724045281729600000
0.780220542339458000000000000000;0.000000000028611002456102600000
0.780247598570770000000000000000;0.000000000029555025093941400000
0.780274656678641000000000000000;0.000000000030565994180165000000
0.780301716663267000000000000000;0.000000000031650015941409000000
0.780328778524842000000000000000;0.000000000032815972161870400000
0.780355842263563000000000000000;0.000000000034079961075406100000
0.780382907879623000000000000000;0.000000000035459968295015200000
0.780409975373220000000000000000;0.000000000036976977035863000000
0.780437044744547000000000000000;0.000000000038669956126113900000
0.780464115993801000000000000000;0.000000000040596970229955800000
0.780491189121177000000000000000;0.000000000042849945813827600000
0.780518264126871000000000000000;0.000000000045623949063156000000
0.780545341011077000000000000000;0.000000000049441006844119800000
0.780572419773992000000000000000;0.000000000057385984852942300000
0.780599500415810000000000000000;0.000000000109639963774555000000
0.780626582936728000000000000000;0.000000000202583949615587000000
0.780653667336941000000000000000;0.000000000284653967064230000000
0.780680753616644000000000000000;0.000000000364800967211920000000
0.780707841776035000000000000000;0.000000000449031034577274000000
0.780734931815306000000000000000;0.000000000536726996180903000000
0.780762023734656000000000000000;0.000000000634174046609814000000
0.780789117534279000000000000000;0.000000000740548955491249000000
0.780816213214371000000000000000;0.000000000857096948969627000000
0.780843310775128000000000000000;0.000000000987231962845669000000
0.780870410216746000000000000000;0.000000001127597015759820000000
0.780897511539420000000000000000;0.000000001287087991741490000000
0.780924614743347000000000000000;0.000000001462014953546030000000
0.780951719828722000000000000000;0.000000001656137005312530000000
0.780978826795742000000000000000;0.000000001870575028206640000000
0.781005935644601000000000000000;0.000000002102774954160220000000
0.781033046375497000000000000000;0.000000002360987960692280000000
0.781060158988625000000000000000;0.000000002643886998221490000000
0.781087273484181000000000000000;0.000000002950821031966200000000
0.781114389862362000000000000000;0.000000003286581007344580000000
0.781141508123362000000000000000;0.000000003651516977676290000000
0.781168628267380000000000000000;0.000000004047191026756990000000
0.781195750294609000000000000000;0.000000004475367965106610000000
0.781222874205248000000000000000;0.000000004936932973542700000000
0.781249999999491000000000000000;0.000000005435114025509340000000
0.781277127677535000000000000000;0.000000005971458993947460000000
0.781304257239577000000000000000;0.000000006544034980571210000000
0.781331388685812000000000000000;0.000000007153244996338510000000
0.781358522016437000000000000000;0.000000007804890955753760000000
0.781385657231649000000000000000;0.000000008497679004904060000000
0.781412794331643000000000000000;0.000000009226287955854670000000
0.781439933316617000000000000000;0.000000009992408012138300000000
0.781467074186765000000000000000;0.000000010800665029009300000000
0.781494216942285000000000000000;0.000000011651092979292300000000
0.781521361583374000000000000000;0.000000012535347981845700000000
0.781548508110227000000000000000;0.000000013451018965327000000000
0.781575656523042000000000000000;0.000000014400572956319000000000
0.781602806822015000000000000000;0.000000015390058005770900000000
0.781629959007342000000000000000;0.000000016409265946038000000000
0.781657113079220000000000000000;0.000000017446325051295700000000
0.781684269037846000000000000000;0.000000018505348031716600000000
0.781711426883415000000000000000;0.000000019586127053550200000000
0.781738586616126000000000000000;0.000000020690837043702000000000
0.781765748236175000000000000000;0.000000021805122041307400000000
0.781792911743758000000000000000;0.000000022918036024499600000000
0.781820077139072000000000000000;0.000000024032316026101300000000
0.781847244422314000000000000000;0.000000025146533966236000000000
0.781874413593680000000000000000;0.000000026262184982250900000000
0.781901584653369000000000000000;0.000000027362751953141600000000
0.781928757601576000000000000000;0.000000028436126009445700000000
0.781955932438499000000000000000;0.000000029485000996309900000000
0.781983109164333000000000000000;0.000000030505440951067400000000
0.782010287779277000000000000000;0.000000031503422981416000000000
0.782037468283527000000000000000;0.000000032462694976587200000000
0.782064650677280000000000000000;0.000000033367158036590200000000
0.782091834960734000000000000000;0.000000034221760980557300000000
0.782119021134085000000000000000;0.000000035022942990181600000000
0.782146209197531000000000000000;0.000000035774081030837100000000
0.782173399151267000000000000000;0.000000036470913955533000000000
0.782200590995493000000000000000;0.000000037097995009283100000000
0.782227784730405000000000000000;0.000000037652825968237400000000
0.782254980356200000000000000000;0.000000038138218028116500000000
0.782282177873074000000000000000;0.000000038552984027440100000000
0.782309377281227000000000000000;0.000000038906249000270100000000
0.782336578580854000000000000000;0.000000039190218958928800000000
0.782363781772154000000000000000;0.000000039393227013739800000000
0.782390986855322000000000000000;0.000000039521632966277300000000
0.782418193830559000000000000000;0.000000039578661015227100000000
0.782445402698058000000000000000;0.000000039566220966236200000000
0.782472613458020000000000000000;0.000000039494346015800400000000
0.782499826110641000000000000000;0.000000039362658021957500000000
0.782527040656119000000000000000;0.000000039162814990945100000000
0.782554257094650000000000000000;0.000000038900267007591100000000
0.782581475426433000000000000000;0.000000038582514960694400000000
0.782608695651665000000000000000;0.000000038213822994848100000000
0.782635917770544000000000000000;0.000000037799739005528500000000
0.782663141783267000000000000000;0.000000037354595971983400000000
0.782690367690033000000000000000;0.000000036871711017738600000000
0.782717595491038000000000000000;0.000000036347434950734200000000
0.782744825186480000000000000000;0.000000035794760044893800000000
0.782772056776558000000000000000;0.000000035218832961092500000000
0.782799290261468000000000000000;0.000000034624578981734500000000
0.782826525641409000000000000000;0.000000034021653050331200000000
0.782853762916578000000000000000;0.000000033415628042377000000000
0.782881002087174000000000000000;0.000000032800848037695100000000
0.782908243153394000000000000000;0.000000032180273001891600000000
0.782935486115436000000000000000;0.000000031562300994991700000000
0.782962730973497000000000000000;0.000000030950594975820400000000
0.782989977727777000000000000000;0.000000030348530022372700000000
0.783017226378472000000000000000;0.000000029764253950403900000000
0.783044476925781000000000000000;0.000000029199550999337000000000
0.783071729369902000000000000000;0.000000028648045047319200000000
0.783098983711033000000000000000;0.000000028111941996478200000000
0.783126239949371000000000000000;0.000000027596160023790600000000
0.783153498085116000000000000000;0.000000027101997979173100000000
0.783180758118465000000000000000;0.000000026630536997807000000000
0.783208020049617000000000000000;0.000000026186374957326600000000
0.783235283878769000000000000000;0.000000025775101053504600000000
0.783262549606120000000000000000;0.000000025385440971526000000000
0.783289817231868000000000000000;0.000000025012911963884200000000
0.783317086756211000000000000000;0.000000024662431985511500000000
0.783344358179348000000000000000;0.000000024333676962307000000000
0.783371631501476000000000000000;0.000000024026049039171900000000
0.783398906722795000000000000000;0.000000023738600973821600000000
0.783426183843503000000000000000;0.000000023476440014214000000000
0.783453462863798000000000000000;0.000000023232587964550100000000
0.783480743783878000000000000000;0.000000023000524040917000000000
0.783508026603942000000000000000;0.000000022782629005568800000000
0.783535311324189000000000000000;0.000000022578135028261700000000
0.783562597944817000000000000000;0.000000022385604037111800000000
